"area_id","item_id","main_type","mid_type","sub_type","price","price_text","item_state","user_name","user_url","delivery_charge_burden","delivery_method","shipment_date_criterion",
"10","m83198702423","その他","食料品","菓子","2200","¥ 2,200","新品、未使用","Kanata 次回発送火曜日","https://www.mercari.com/jp/u/674988882/","送料込み(出品者負担)","普通郵便(定形、定形外)","2~3日で発送",
"10","m55429917959","レディース","レッグウェア","ソックス","598","¥ 598","新品、未使用","CAO プロフお読みください","https://www.mercari.com/jp/u/249739038/","送料込み(出品者負担)","普通郵便(定形、定形外)","2~3日で発送",
"10","m33133860067","エンタメ・ホビー","CD","K-POP/アジア","1399","¥ 1,399","新品、未使用","ぱん プロフ必読","https://www.mercari.com/jp/u/120947378/","送料込み(出品者負担)","普通郵便(定形、定形外)","4~7日で発送",
"10","m79292167468","エンタメ・ホビー","フィギュア","コミック/アニメ","33333","¥ 33,333","新品、未使用","tosi","https://www.mercari.com/jp/u/454070764/","送料込み(出品者負担)","らくらくメルカリ便","2~3日で発送",
"10","m13816970181","レディース","スカート","ひざ丈スカート","2880","¥ 2,880","目立った傷や汚れなし","しいたけ","https://www.mercari.com/jp/u/825594756/","送料込み(出品者負担)","未定","2~3日で発送",
"10","m76352221057","エンタメ・ホビー","おもちゃ/ぬいぐるみ","キャラクターグッズ","1555","¥ 1,555","未使用に近い","みかちん","https://www.mercari.com/jp/u/721048189/","送料込み(出品者負担)","普通郵便(定形、定形外)","2~3日で発送",
"10","m43310921652","レディース","小物","ストール/スヌード","1680","¥ 1,680","新品、未使用","♡KA♡MALL♡","https://www.mercari.com/jp/u/474172612/","送料込み(出品者負担)","ゆうメール","2~3日で発送",
"10","m50886254556","エンタメ・ホビー","CD","邦楽","950","¥ 950","目立った傷や汚れなし","ばぼこ","https://www.mercari.com/jp/u/124269017/","送料込み(出品者負担)","未定","4~7日で発送",
"10","m365862290","レディース","ジャケット/アウター","ロングコート","2000","¥ 2,000","目立った傷や汚れなし","☆ laura antoinette ☆","https://www.mercari.com/jp/u/403808008/","送料込み(出品者負担)","らくらくメルカリ便","4~7日で発送",
"10","m99186395900","その他","アンティーク/コレクション","雑貨","1200","¥ 1,200","新品、未使用","RAIDERS 国際店","https://www.mercari.com/jp/u/887005341/","送料込み(出品者負担)","らくらくメルカリ便","1~2日で発送",
"10","m46086638265","ベビー・キッズ","ベビー家具/寝具/室内用品","イス","1400","¥ 1,400","新品、未使用","e-chan","https://www.mercari.com/jp/u/179826496/","送料込み(出品者負担)","ゆうゆうメルカリ便","2~3日で発送",
"10","m32800837412","コスメ・香水・美容","スキンケア/基礎化粧品","化粧水/ローション","1888","¥ 1,888","新品、未使用","ぴーちゃん","https://www.mercari.com/jp/u/280802757/","送料込み(出品者負担)","普通郵便(定形、定形外)","4~7日で発送",
"10","m51384054283","ベビー・キッズ","子ども用ファッション小物","その他","1800","¥ 1,800","新品、未使用","rimo","https://www.mercari.com/jp/u/493849801/","送料込み(出品者負担)","ゆうゆうメルカリ便","4~7日で発送",
"10","m74636619803","メンズ","ジャケット/アウター","ブルゾン","5000","¥ 5,000","未使用に近い","debi5811","https://www.mercari.com/jp/u/513545165/","送料込み(出品者負担)","らくらくメルカリ便","2~3日で発送",
"10","m94164779812","ベビー・キッズ","おむつ/トイレ/バス","おむつ用品","2900","¥ 2,900","やや傷や汚れあり","e-chan","https://www.mercari.com/jp/u/179826496/","送料込み(出品者負担)","らくらくメルカリ便","2~3日で発送",
"10","m20404330485","レディース","ワンピース","ロングワンピース","3700","¥ 3,700","新品、未使用","★ちわわです★ダンスウェア発売中","https://www.mercari.com/jp/u/329977265/","送料込み(出品者負担)","未定","2~3日で発送",
"10","m95423135354","メンズ","小物","ハンカチ","4799","¥ 4,799","新品、未使用","ここあ☆プロフ必読","https://www.mercari.com/jp/u/441277833/","送料込み(出品者負担)","らくらくメルカリ便","2~3日で発送",
"10","m32701189063","レディース","バッグ","ショルダーバッグ","8888","¥ 8,888","目立った傷や汚れなし","ma☻ma 値下げ交渉お気軽に✿","https://www.mercari.com/jp/u/368385420/","送料込み(出品者負担)","未定","4~7日で発送",
"10","m91475093955","レディース","ジャケット/アウター","ロングコート","7000","¥ 7,000","未使用に近い","benben","https://www.mercari.com/jp/u/618205654/","送料込み(出品者負担)","らくらくメルカリ便","2~3日で発送",
"10","m72410179574","コスメ・香水・美容","香水","香水(男性用)","999","¥ 999","やや傷や汚れあり","☆じゅん☆","https://www.mercari.com/jp/u/230865570/","送料込み(出品者負担)","普通郵便(定形、定形外)","2~3日で発送",
"10","m74140700591","ベビー・キッズ","ベビー服(女の子用)  ~95cm","アウター","2800","¥ 2,800","目立った傷や汚れなし","ヌピ","https://www.mercari.com/jp/u/764156690/","送料込み(出品者負担)","ゆうゆうメルカリ便","2~3日で発送",
"10","m90430782645","ベビー・キッズ","ベビー服(男女兼用)  ~95cm","ロンパース","2200","¥ 2,200","目立った傷や汚れなし","えみ","https://www.mercari.com/jp/u/592952915/","送料込み(出品者負担)","らくらくメルカリ便","4~7日で発送",
"10","m44596794559","エンタメ・ホビー","本","趣味/スポーツ/実用","888","¥ 888","未使用に近い","フラ☆","https://www.mercari.com/jp/u/594953622/","送料込み(出品者負担)","未定","4~7日で発送",
"10","m68633189236","メンズ","ジャケット/アウター","ナイロンジャケット","4600","¥ 4,600","目立った傷や汚れなし","けー","https://www.mercari.com/jp/u/862227906/","送料込み(出品者負担)","らくらくメルカリ便","2~3日で発送",
"10","m86637358700","ハンドメイド","アクセサリー(女性用)","ピアス","700","¥ 700","新品、未使用","snow*","https://www.mercari.com/jp/u/805018743/","送料込み(出品者負担)","普通郵便(定形、定形外)","4~7日で発送",
"10","m95832618653","ベビー・キッズ","キッズ靴","スニーカー","1100","¥ 1,100","目立った傷や汚れなし","smt","https://www.mercari.com/jp/u/410944775/","送料込み(出品者負担)","らくらくメルカリ便","2~3日で発送",
"10","m13515913661","レディース","トップス","シャツ/ブラウス(七分/長袖)","1333","¥ 1,333","目立った傷や汚れなし","かいちい","https://www.mercari.com/jp/u/476951797/","送料込み(出品者負担)","らくらくメルカリ便","1~2日で発送",
"10","m89766303863","エンタメ・ホビー","おもちゃ/ぬいぐるみ","ミニカー","5500","¥ 5,500","未使用に近い","R","https://www.mercari.com/jp/u/718927053/","送料込み(出品者負担)","らくらくメルカリ便","4~7日で発送",
"10","m81413923317","エンタメ・ホビー","本","参考書","1000","¥ 1,000","やや傷や汚れあり","ダン・シャーリー","https://www.mercari.com/jp/u/374728245/","送料込み(出品者負担)","らくらくメルカリ便","2~3日で発送",
"10","m46888457962","その他","日用品/生活雑貨/旅行","タオル/バス用品","800","¥ 800","新品、未使用","けいちん","https://www.mercari.com/jp/u/681378362/","送料込み(出品者負担)","らくらくメルカリ便","2~3日で発送",
"10","m86018341404","エンタメ・ホビー","CD","K-POP/アジア","1400","¥ 1,400","新品、未使用","ぱん プロフ必読","https://www.mercari.com/jp/u/120947378/","送料込み(出品者負担)","ゆうゆうメルカリ便","4~7日で発送",
"10","m19070340093","その他","食料品","飲料","26600","¥ 26,600","新品、未使用","カズー","https://www.mercari.com/jp/u/390765156/","送料込み(出品者負担)","らくらくメルカリ便","1~2日で発送",
"10","m33122667542","レディース","パンツ","カジュアルパンツ","888","¥ 888","目立った傷や汚れなし","ハーブティー","https://www.mercari.com/jp/u/975321094/","送料込み(出品者負担)","普通郵便(定形、定形外)","1~2日で発送",
"10","m62014245215","レディース","小物","コインケース/小銭入れ","680","¥ 680","新品、未使用","pipi","https://www.mercari.com/jp/u/128996080/","送料込み(出品者負担)","未定","2~3日で発送",
"11","m78922688350","メンズ","トップス","ジャージ","2000","¥ 2,000","目立った傷や汚れなし","dai1222","https://www.mercari.com/jp/u/300079324/","送料込み(出品者負担)","らくらくメルカリ便","2~3日で発送",
"11","m87941243144","ベビー・キッズ","ベビー服(男女兼用)  ~95cm","トップス","1700","¥ 1,700","新品、未使用","れんこん太郎","https://www.mercari.com/jp/u/796624119/","送料込み(出品者負担)","未定","4~7日で発送",
"11","m26134635508","エンタメ・ホビー","CD","邦楽","432","¥ 432","目立った傷や汚れなし","まき","https://www.mercari.com/jp/u/397596234/","送料込み(出品者負担)","クリックポスト","4~7日で発送",
"11","m22112874689","コスメ・香水・美容","ボディケア","ハンドクリーム","2600","¥ 2,600","新品、未使用","kmk","https://www.mercari.com/jp/u/572393920/","送料込み(出品者負担)","普通郵便(定形、定形外)","4~7日で発送",
"11","m66382679107","レディース","レッグウェア","ソックス","1111","¥ 1,111","新品、未使用","温玉のせ","https://www.mercari.com/jp/u/345148422/","送料込み(出品者負担)","ゆうゆうメルカリ便","2~3日で発送",
"11","m66654027804","ハンドメイド","素材/材料","各種パーツ","500","¥ 500","新品、未使用","ぽて　☆初心者歓迎☆","https://www.mercari.com/jp/u/221351263/","送料込み(出品者負担)","クリックポスト","2~3日で発送",
"11","m23039638460","ベビー・キッズ","ベビー服(男女兼用)  ~95cm","パンツ","2200","¥ 2,200","新品、未使用","NOIX","https://www.mercari.com/jp/u/256687747/","送料込み(出品者負担)","未定","4~7日で発送",
"11","m54627273941","レディース","アクセサリー","リング","555555","¥ 555,555","やや傷や汚れあり","karenma","https://www.mercari.com/jp/u/706863268/","送料込み(出品者負担)","らくらくメルカリ便","2~3日で発送",
"11","m23787860741","エンタメ・ホビー","本","参考書","15000","¥ 15,000","目立った傷や汚れなし","フォックス","https://www.mercari.com/jp/u/745664253/","送料込み(出品者負担)","未定","4~7日で発送",
"11","m10276936950","インテリア・住まい・小物","インテリア小物","置物","500","¥ 500","やや傷や汚れあり","だるちゃん","https://www.mercari.com/jp/u/809543800/","送料込み(出品者負担)","普通郵便(定形、定形外)","4~7日で発送",
"11","m11241176016","レディース","トップス","ニット/セーター","4500","¥ 4,500","新品、未使用","購入前にコメントください♡シャネル♡","https://www.mercari.com/jp/u/540615330/","送料込み(出品者負担)","らくらくメルカリ便","2~3日で発送",
"11","m25459913358","レディース","ジャケット/アウター","ジャンパー/ブルゾン","2800","¥ 2,800","目立った傷や汚れなし","ARI","https://www.mercari.com/jp/u/434902194/","送料込み(出品者負担)","未定","2~3日で発送",
"11","m35148970859","レディース","ジャケット/アウター","ピーコート","5999","¥ 5,999","新品、未使用","きーちゃん","https://www.mercari.com/jp/u/815033490/","送料込み(出品者負担)","未定","4~7日で発送",
"11","m64523961685","ベビー・キッズ","子ども用ファッション小物","帽子","1800","¥ 1,800","目立った傷や汚れなし","【お値段お気軽にご相談下さい】えびす","https://www.mercari.com/jp/u/506279196/","送料込み(出品者負担)","未定","4~7日で発送",
"11","m11688514461","ベビー・キッズ","子ども用ファッション小物","スタイ","500","¥ 500","傷や汚れあり","まー","https://www.mercari.com/jp/u/756459150/","送料込み(出品者負担)","普通郵便(定形、定形外)","4~7日で発送",
"11","m41335344946","スポーツ・レジャー","ゴルフ","クラブ","8500","¥ 8,500","やや傷や汚れあり","ルシファー","https://www.mercari.com/jp/u/577818936/","送料込み(出品者負担)","クロネコヤマト","4~7日で発送",
"11","m13945383576","レディース","帽子","キャップ","1300","¥ 1,300","目立った傷や汚れなし","chama","https://www.mercari.com/jp/u/396697411/","送料込み(出品者負担)","ゆうゆうメルカリ便","2~3日で発送",
"11","m29774823522","エンタメ・ホビー","おもちゃ/ぬいぐるみ","キャラクターグッズ","450","¥ 450","新品、未使用","ひー","https://www.mercari.com/jp/u/560531636/","送料込み(出品者負担)","らくらくメルカリ便","4~7日で発送",
"11","m49781034907","ベビー・キッズ","ベビー服(男女兼用)  ~95cm","アウター","1700","¥ 1,700","新品、未使用","yoonie❤︎❤︎","https://www.mercari.com/jp/u/484147293/","送料込み(出品者負担)","未定","4~7日で発送",
"11","m28770848771","エンタメ・ホビー","漫画","少女","499","¥ 499","目立った傷や汚れなし","Namy","https://www.mercari.com/jp/u/975948045/","送料込み(出品者負担)","らくらくメルカリ便","2~3日で発送",
"11","m78999245789","レディース","靴","ブーツ","2500","¥ 2,500","目立った傷や汚れなし","dai1222","https://www.mercari.com/jp/u/300079324/","送料込み(出品者負担)","らくらくメルカリ便","4~7日で発送",
"11","m50738636977","エンタメ・ホビー","タレントグッズ","アイドル","555","¥ 555","目立った傷や汚れなし","ま","https://www.mercari.com/jp/u/538407041/","送料込み(出品者負担)","普通郵便(定形、定形外)","4~7日で発送",
"11","m87509570297","レディース","靴","ハイヒール/パンプス","14980","¥ 14,980","未使用に近い","party","https://www.mercari.com/jp/u/480701282/","送料込み(出品者負担)","らくらくメルカリ便","2~3日で発送",
"11","m42129263489","レディース","バッグ","ショルダーバッグ","1380","¥ 1,380","目立った傷や汚れなし","いちご","https://www.mercari.com/jp/u/142869037/","送料込み(出品者負担)","ゆうゆうメルカリ便","4~7日で発送",
"11","m32192204756","ベビー・キッズ","ベビー服(男の子用)  ~95cm","トップス","500","¥ 500","目立った傷や汚れなし","☆Lisa☆","https://www.mercari.com/jp/u/943486420/","送料込み(出品者負担)","ゆうゆうメルカリ便","2~3日で発送",
"11","m36201267012","メンズ","ジャケット/アウター","マウンテンパーカー","3000","¥ 3,000","やや傷や汚れあり","プテラノドン","https://www.mercari.com/jp/u/234091155/","送料込み(出品者負担)","らくらくメルカリ便","1~2日で発送",
"11","m84834482416","家電・スマホ・カメラ","スマホアクセサリー","iPhone用ケース","666","¥ 666","やや傷や汚れあり","ぽにょりん","https://www.mercari.com/jp/u/605454961/","送料込み(出品者負担)","らくらくメルカリ便","2~3日で発送",
"11","m65395366560","レディース","トップス","ニット/セーター","1800","¥ 1,800","新品、未使用","chun","https://www.mercari.com/jp/u/859611790/","送料込み(出品者負担)","未定","1~2日で発送",
"11","m47859176850","メンズ","トップス","Tシャツ/カットソー(半袖/袖なし)","2480","¥ 2,480","目立った傷や汚れなし","NOBU UPWELL ☆送料無料☆","https://www.mercari.com/jp/u/254165727/","送料込み(出品者負担)","ゆうゆうメルカリ便","2~3日で発送",
"11","m58120933817","ベビー・キッズ","子ども用ファッション小物","スタイ","620","¥ 620","新品、未使用","ぺんぎん","https://www.mercari.com/jp/u/910607871/","送料込み(出品者負担)","未定","4~7日で発送",
"11","m18910285796","エンタメ・ホビー","トレーディングカード","ドラゴンボール","1700","¥ 1,700","やや傷や汚れあり","ゆうたろう","https://www.mercari.com/jp/u/754178744/","送料込み(出品者負担)","普通郵便(定形、定形外)","2~3日で発送",
"11","m30614278853","エンタメ・ホビー","コミック/アニメグッズ","キーホルダー","333","¥ 333","未使用に近い","となが※プロフ必読・22日朝迄","https://www.mercari.com/jp/u/936223880/","送料込み(出品者負担)","普通郵便(定形、定形外)","1~2日で発送",
"11","m90940859693","コスメ・香水・美容","ヘアケア","シャンプー","7800","¥ 7,800","新品、未使用","EBA","https://www.mercari.com/jp/u/380364337/","送料込み(出品者負担)","レターパック","1~2日で発送",
"11","m98046366241","ベビー・キッズ","おもちゃ","がらがら","777","¥ 777","新品、未使用","☆きゅん☆","https://www.mercari.com/jp/u/357144536/","送料込み(出品者負担)","ゆうゆうメルカリ便","4~7日で発送",
"11","m34797065187","エンタメ・ホビー","CD","邦楽","1200","¥ 1,200","目立った傷や汚れなし","まき","https://www.mercari.com/jp/u/397596234/","送料込み(出品者負担)","クリックポスト","4~7日で発送",
"11","m61074000717","エンタメ・ホビー","本","ノンフィクション/教養","300","¥ 300","傷や汚れあり","kaz ramu","https://www.mercari.com/jp/u/702302724/","送料込み(出品者負担)","らくらくメルカリ便","2~3日で発送",
"11","m20297109150","レディース","時計","腕時計(アナログ)","55000","¥ 55,000","目立った傷や汚れなし","Mi","https://www.mercari.com/jp/u/274385868/","送料込み(出品者負担)","らくらくメルカリ便","1~2日で発送",
"11","m96877395721","レディース","ジャケット/アウター","テーラードジャケット","2888","¥ 2,888","未使用に近い","やっピー","https://www.mercari.com/jp/u/380733000/","送料込み(出品者負担)","らくらくメルカリ便","2~3日で発送",
"11","m31555091848","エンタメ・ホビー","トレーディングカード","ポケモンカードゲーム","500","¥ 500","目立った傷や汚れなし","ラッキー","https://www.mercari.com/jp/u/344300671/","送料込み(出品者負担)","未定","2~3日で発送",
"11","m23474460992","エンタメ・ホビー","おもちゃ/ぬいぐるみ","キャラクターグッズ","444","¥ 444","未使用に近い","gumi","https://www.mercari.com/jp/u/810988528/","送料込み(出品者負担)","普通郵便(定形、定形外)","1~2日で発送",
"11","m87646812810","メンズ","トップス","ジャージ","700","¥ 700","目立った傷や汚れなし","kurumizuki","https://www.mercari.com/jp/u/456351007/","送料込み(出品者負担)","未定","4~7日で発送",
"11","m54941102956","レディース","ワンピース","ミニワンピース","2500","¥ 2,500","目立った傷や汚れなし","みなみ","https://www.mercari.com/jp/u/170857460/","送料込み(出品者負担)","らくらくメルカリ便","4~7日で発送",
"11","m51689730932","メンズ","靴","スニーカー","212700","¥ 212,700","新品、未使用","alf","https://www.mercari.com/jp/u/784689081/","着払い(購入者負担)","ゆうパック","1~2日で発送",
"11","m73951021771","レディース","靴","長靴/レインシューズ","3500","¥ 3,500","目立った傷や汚れなし","dai1222","https://www.mercari.com/jp/u/300079324/","送料込み(出品者負担)","らくらくメルカリ便","4~7日で発送",
"11","m40463649146","ベビー・キッズ","キッズ服(女の子用) 100cm~","トップス(Tシャツ/カットソー)","600","¥ 600","目立った傷や汚れなし","あや","https://www.mercari.com/jp/u/476300176/","送料込み(出品者負担)","未定","2~3日で発送",
"11","m64709292631","エンタメ・ホビー","本","参考書","5000","¥ 5,000","目立った傷や汚れなし","フォックス","https://www.mercari.com/jp/u/745664253/","送料込み(出品者負担)","未定","4~7日で発送",
"11","m76304050567","コスメ・香水・美容","その他","その他","450","¥ 450","未使用に近い","ゆん","https://www.mercari.com/jp/u/773449693/","送料込み(出品者負担)","クリックポスト","2~3日で発送",
"11","m10341868935","レディース","パンツ","デニム/ジーンズ","1999","¥ 1,999","新品、未使用","にっしー(プロフ必読(*´ー`*人))","https://www.mercari.com/jp/u/485110473/","送料込み(出品者負担)","未定","2~3日で発送",
"11","m30709041379","レディース","小物","ミラー","400","¥ 400","新品、未使用","MIU♡プロフ・評価大事！","https://www.mercari.com/jp/u/872490168/","送料込み(出品者負担)","未定","2~3日で発送",
"11","m74504610862","ハンドメイド","日用品/インテリア","その他","1450","¥ 1,450","新品、未使用","りくりく★手編み","https://www.mercari.com/jp/u/236827157/","送料込み(出品者負担)","普通郵便(定形、定形外)","2~3日で発送",
"11","m77125898188","レディース","バッグ","ショップ袋","400","¥ 400","目立った傷や汚れなし","みお☆","https://www.mercari.com/jp/u/965414549/","送料込み(出品者負担)","未定","2~3日で発送",
"11","m47369847247","メンズ","時計","金属ベルト","1800","¥ 1,800","新品、未使用","boou","https://www.mercari.com/jp/u/105656001/","送料込み(出品者負担)","らくらくメルカリ便","1~2日で発送",
"11","m87079609735","レディース","ジャケット/アウター","ロングコート","3980","¥ 3,980","目立った傷や汚れなし","rapunzel","https://www.mercari.com/jp/u/527160669/","送料込み(出品者負担)","未定","4~7日で発送",
"11","m53310166055","家電・スマホ・カメラ","スマホアクセサリー","フィルム","650","¥ 650","新品、未使用","Northern","https://www.mercari.com/jp/u/640501091/","送料込み(出品者負担)","未定","2~3日で発送",
"12","m71225639812","メンズ","時計","腕時計(アナログ)","12000","¥ 12,000","新品、未使用","higeo","https://www.mercari.com/jp/u/918954693/","送料込み(出品者負担)","らくらくメルカリ便","1~2日で発送",
"12","m30702728601","レディース","バッグ","クラッチバッグ","1111","¥ 1,111","新品、未使用","SKY","https://www.mercari.com/jp/u/414375109/","送料込み(出品者負担)","普通郵便(定形、定形外)","2~3日で発送",
"12","m56664052482","コスメ・香水・美容","ベースメーク/化粧品","つけまつげ","1200","¥ 1,200","新品、未使用","SH☆SALE!!翌日発送 即購入OK☆","https://www.mercari.com/jp/u/768774177/","送料込み(出品者負担)","普通郵便(定形、定形外)","1~2日で発送",
"12","m10372088414","家電・スマホ・カメラ","PC/タブレット","PC周辺機器","2000","¥ 2,000","未使用に近い","かにかに","https://www.mercari.com/jp/u/878947437/","送料込み(出品者負担)","らくらくメルカリ便","2~3日で発送",
"12","m76384784083","コスメ・香水・美容","ベースメーク/化粧品","フェイスパウダー","3900","¥ 3,900","新品、未使用","svtj","https://www.mercari.com/jp/u/560943721/","送料込み(出品者負担)","未定","1~2日で発送",
"12","m60940695380","メンズ","アクセサリー","ネックレス","2450","¥ 2,450","やや傷や汚れあり","☆ひ・ろ☆","https://www.mercari.com/jp/u/998509028/","送料込み(出品者負担)","ゆうゆうメルカリ便","2~3日で発送",
"12","m35463747533","レディース","パンツ","カジュアルパンツ","1111","¥ 1,111","未使用に近い","ダイアナ","https://www.mercari.com/jp/u/224495906/","送料込み(出品者負担)","らくらくメルカリ便","2~3日で発送",
"12","m42554458904","レディース","トップス","ニット/セーター","7500","¥ 7,500","新品、未使用","♡ポッキー♡プロフ必ず読んでください！","https://www.mercari.com/jp/u/811564569/","送料込み(出品者負担)","未定","4~7日で発送",
"12","m963761547","自動車・オートバイ","自動車","その他","800","¥ 800","目立った傷や汚れなし","むら ※プロフ読んで下さい","https://www.mercari.com/jp/u/194880461/","送料込み(出品者負担)","普通郵便(定形、定形外)","4~7日で発送",
"12","m65686428455","レディース","トップス","カーディガン/ボレロ","600","¥ 600","やや傷や汚れあり","ゆき","https://www.mercari.com/jp/u/633731386/","送料込み(出品者負担)","未定","4~7日で発送",
"12","m46657722959","インテリア・住まい・小物","キッチン/食器","食器","2500","¥ 2,500","やや傷や汚れあり","ピンクパンダ","https://www.mercari.com/jp/u/901539069/","送料込み(出品者負担)","ゆうゆうメルカリ便","2~3日で発送",
"12","m71837417255","レディース","ジャケット/アウター","ロングコート","5800","¥ 5,800","目立った傷や汚れなし","サクラサク☆","https://www.mercari.com/jp/u/519851324/","送料込み(出品者負担)","未定","2~3日で発送",
"12","m56970414013","エンタメ・ホビー","テレビゲーム","家庭用ゲーム本体","1599","¥ 1,599","新品、未使用","MJCO ☆プロフ見てね☆","https://www.mercari.com/jp/u/543120478/","送料込み(出品者負担)","普通郵便(定形、定形外)","2~3日で発送",
"12","m70702514312","コスメ・香水・美容","スキンケア/基礎化粧品","トライアルセット/サンプル","300","¥ 300","新品、未使用","ぴより セール中","https://www.mercari.com/jp/u/123881772/","送料込み(出品者負担)","普通郵便(定形、定形外)","1~2日で発送",
"12","m12352702239","その他","アンティーク/コレクション","その他","1600","¥ 1,600","未使用に近い","ちーれ✩","https://www.mercari.com/jp/u/447856450/","送料込み(出品者負担)","ゆうゆうメルカリ便","2~3日で発送",
"12","m11822523463","レディース","ルームウェア/パジャマ","ルームウェア","2999","¥ 2,999","新品、未使用","cocoa","https://www.mercari.com/jp/u/736893638/","送料込み(出品者負担)","普通郵便(定形、定形外)","4~7日で発送",
"12","m70863823534","レディース","スカート","ひざ丈スカート","3650","¥ 3,650","新品、未使用","ハナ","https://www.mercari.com/jp/u/399696729/","送料込み(出品者負担)","未定","2~3日で発送",
"12","m41084786863","メンズ","ジャケット/アウター","ダッフルコート","4000","¥ 4,000","傷や汚れあり","焼き鳥ボーイ","https://www.mercari.com/jp/u/655037631/","送料込み(出品者負担)","ゆうゆうメルカリ便","2~3日で発送",
"12","m67282996799","エンタメ・ホビー","CD","K-POP/アジア","2777","¥ 2,777","新品、未使用","なっち ※プロフ必読‼︎","https://www.mercari.com/jp/u/971532846/","送料込み(出品者負担)","ゆうパック","1~2日で発送",
"12","m64944978011","レディース","靴","ブーツ","1600","¥ 1,600","目立った傷や汚れなし","(*^^*)即購ok☆","https://www.mercari.com/jp/u/941142909/","送料込み(出品者負担)","らくらくメルカリ便","2~3日で発送",
"12","m11703385226","その他","まとめ売り","","2222","¥ 2,222","新品、未使用","閉店セール中☆彡","https://www.mercari.com/jp/u/607689973/","送料込み(出品者負担)","らくらくメルカリ便","4~7日で発送",
"12","m51721211164","レディース","バッグ","ショルダーバッグ","8888","¥ 8,888","やや傷や汚れあり","ゆみゆみ","https://www.mercari.com/jp/u/324308668/","送料込み(出品者負担)","らくらくメルカリ便","2~3日で発送",
"12","m91060015285","インテリア・住まい・小物","キッチン/食器","食器","2999","¥ 2,999","新品、未使用","かぼちゃ","https://www.mercari.com/jp/u/734489742/","送料込み(出品者負担)","ゆうゆうメルカリ便","4~7日で発送",
"12","m41917840073","エンタメ・ホビー","CD","邦楽","600","¥ 600","目立った傷や汚れなし","モモ","https://www.mercari.com/jp/u/815740388/","送料込み(出品者負担)","らくらくメルカリ便","4~7日で発送",
"12","m25182019332","レディース","パンツ","デニム/ジーンズ","1800","¥ 1,800","目立った傷や汚れなし","MILK","https://www.mercari.com/jp/u/589153039/","送料込み(出品者負担)","普通郵便(定形、定形外)","2~3日で発送",
"12","m23072101627","メンズ","その他","","5500","¥ 5,500","やや傷や汚れあり","Ash ♡","https://www.mercari.com/jp/u/661628132/","送料込み(出品者負担)","らくらくメルカリ便","2~3日で発送",
"12","m97267067542","スポーツ・レジャー","自転車","工具/メンテナンス","35000","¥ 35,000","傷や汚れあり","Lyow","https://www.mercari.com/jp/u/499652515/","送料込み(出品者負担)","らくらくメルカリ便","2~3日で発送",
"12","m35706596215","ベビー・キッズ","子ども用ファッション小物","帽子","400","¥ 400","やや傷や汚れあり","ざきさん","https://www.mercari.com/jp/u/237843554/","送料込み(出品者負担)","ゆうゆうメルカリ便","2~3日で発送",
"12","m23935566067","レディース","スーツ/フォーマル/ドレス","ウェディングドレス","12000","¥ 12,000","やや傷や汚れあり","みい","https://www.mercari.com/jp/u/705220865/","送料込み(出品者負担)","らくらくメルカリ便","4~7日で発送",
"12","m47311931604","エンタメ・ホビー","本","ビジネス/経済","350","¥ 350","やや傷や汚れあり","Takashi  Horiuchi","https://www.mercari.com/jp/u/911064146/","送料込み(出品者負担)","ゆうゆうメルカリ便","2~3日で発送",
"12","m49775119641","レディース","トップス","トレーナー/スウェット","1500","¥ 1,500","目立った傷や汚れなし","M @ 近々処分の為お早めにお求め下さい","https://www.mercari.com/jp/u/176311707/","送料込み(出品者負担)","普通郵便(定形、定形外)","2~3日で発送",
"12","m10886238053","エンタメ・ホビー","テレビゲーム","携帯用ゲーム本体","2100","¥ 2,100","やや傷や汚れあり","なな","https://www.mercari.com/jp/u/847798750/","送料込み(出品者負担)","ゆうゆうメルカリ便","2~3日で発送",
"12","m11139143279","エンタメ・ホビー","おもちゃ/ぬいぐるみ","キャラクターグッズ","1850","¥ 1,850","目立った傷や汚れなし","Hillslife(❁ᴗ͈ˬᴗ͈)","https://www.mercari.com/jp/u/642178653/","送料込み(出品者負担)","普通郵便(定形、定形外)","2~3日で発送",
"12","m70179030103","レディース","アクセサリー","ピアス(両耳用)","550","¥ 550","新品、未使用","らいやん","https://www.mercari.com/jp/u/569594339/","送料込み(出品者負担)","らくらくメルカリ便","2~3日で発送",
"12","m81628575443","エンタメ・ホビー","テレビゲーム","携帯用ゲームソフト","1500","¥ 1,500","目立った傷や汚れなし","シーラカンス","https://www.mercari.com/jp/u/707064156/","送料込み(出品者負担)","未定","2~3日で発送",
"12","m41562201913","エンタメ・ホビー","トレーディングカード","ドラゴンボール","1777","¥ 1,777","未使用に近い","みぃ☆","https://www.mercari.com/jp/u/419535968/","送料込み(出品者負担)","未定","2~3日で発送",
"12","m15045357294","インテリア・住まい・小物","キッチン/食器","食器","2500","¥ 2,500","やや傷や汚れあり","ピンクパンダ","https://www.mercari.com/jp/u/901539069/","送料込み(出品者負担)","ゆうゆうメルカリ便","2~3日で発送",
"12","m20231400080","家電・スマホ・カメラ","スマホアクセサリー","iPhone用ケース","1222","¥ 1,222","新品、未使用","可愛い雑貨専門店","https://www.mercari.com/jp/u/472265278/","送料込み(出品者負担)","ゆうゆうメルカリ便","2~3日で発送",
